Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[359]    0.0    0.00    0.00       1         camlStdlib__arrayLabels__entry [359]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[360]    0.0    0.00    0.00       1         camlStdlib__array__entry [360]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[361]    0.0    0.00    0.00       1         camlStdlib__bigarray__entry [361]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[362]    0.0    0.00    0.00       1         camlStdlib__buffer__entry [362]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[363]    0.0    0.00    0.00       1         camlStdlib__bytesLabels__entry [363]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__buffer_add_string_369 [321]
[364]    0.0    0.00    0.00       1         camlStdlib__bytes__blit_string_143 [364]
                0.00    0.00       1/747         caml_blit_string [139]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[365]    0.0    0.00    0.00       1         camlStdlib__bytes__entry [365]
                0.00    0.00       1/1148        caml_alloc_string [138]
                0.00    0.00       1/671         caml_create_bytes [141]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[366]    0.0    0.00    0.00       1         camlStdlib__callback__entry [366]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[367]    0.0    0.00    0.00       1         camlStdlib__char__entry [367]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[368]    0.0    0.00    0.00       1         camlStdlib__complex__entry [368]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[369]    0.0    0.00    0.00       1         camlStdlib__digest__entry [369]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[370]    0.0    0.00    0.00       1         camlStdlib__ephemeron__entry [370]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[371]    0.0    0.00    0.00       1         camlStdlib__filename__entry [371]
                0.00    0.00       2/15          caml_sys_getenv [227]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[372]    0.0    0.00    0.00       1         camlStdlib__format__entry [372]
                0.00    0.00       3/3           camlStdlib__format__make_formatter_687 [267]
                0.00    0.00       2/2           camlStdlib__format__formatter_of_out_channel_691 [298]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
                0.00    0.00       1/135         camlStdlib__bytes__make_92 [168]
                0.00    0.00       1/34          camlStdlib__buffer__create_85 [208]
                0.00    0.00       1/1           camlStdlib__format__formatter_of_buffer_694 [374]
                0.00    0.00       1/8           camlStdlib__at_exit_392 [233]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__fun_882 [234]
[373]    0.0    0.00    0.00       1         camlStdlib__format__flush_standard_formatters_1083 [373]
                0.00    0.00       1/2           camlStdlib__format__fun_1671 [299]
                0.00    0.00       1/2           camlStdlib__format__pp_print_flush_531 [302]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__format__entry [372]
[374]    0.0    0.00    0.00       1         camlStdlib__format__formatter_of_buffer_694 [374]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[375]    0.0    0.00    0.00       1         camlStdlib__gc__entry [375]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__hashtbl__Make_848 [377]
[376]    0.0    0.00    0.00       1         camlStdlib__hashtbl__MakeSeeded_706 [376]
-----------------------------------------------
                0.00    0.00       1/1           camlTyperep_lib__Typename__entry [22807]
[377]    0.0    0.00    0.00       1         camlStdlib__hashtbl__Make_848 [377]
                0.00    0.00       1/1           camlStdlib__hashtbl__MakeSeeded_706 [376]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[378]    0.0    0.00    0.00       1         camlStdlib__hashtbl__entry [378]
                0.00    0.00       2/15          caml_sys_getenv [227]
                0.00    0.00       1/1           camlStdlib__string__contains_from_283 [416]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[379]    0.0    0.00    0.00       1         camlStdlib__int32__entry [379]
                0.00    0.00       1/2           caml_int_of_string [311]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[380]    0.0    0.00    0.00       1         camlStdlib__int64__entry [380]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[381]    0.0    0.00    0.00       1         camlStdlib__int__entry [381]
-----------------------------------------------
                0.00    0.00       1/1           camlStd_exit__entry [50]
[382]    0.0    0.00    0.00       1         camlStdlib__iter_213 [382]
                0.00    0.00       2/4           caml_ml_flush [258]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[383]    0.0    0.00    0.00       1         camlStdlib__lazy__entry [383]
-----------------------------------------------
                0.00    0.00       1/1           camlCore__Core_zone__entry [7414]
[384]    0.0    0.00    0.00       1         camlStdlib__lazy__from_fun_87 [384]
                0.00    0.00       1/44          caml_obj_block [205]
                0.00    0.00       1/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       1/1           camlCore__Core_filename__entry [6337]
[385]    0.0    0.00    0.00       1         camlStdlib__lazy__from_val_159 [385]
                0.00    0.00       1/58          caml_obj_tag [194]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[386]    0.0    0.00    0.00       1         camlStdlib__lexing__entry [386]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[387]    0.0    0.00    0.00       1         camlStdlib__listLabels__entry [387]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[388]    0.0    0.00    0.00       1         camlStdlib__list__entry [388]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[389]    0.0    0.00    0.00       1         camlStdlib__map__entry [389]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[390]    0.0    0.00    0.00       1         camlStdlib__marshal__entry [390]
-----------------------------------------------
                0.00    0.00       1/1           camlBin_prot__Size__entry [5349]
[391]    0.0    0.00    0.00       1         camlStdlib__min_40 [391]
                0.00    0.00       1/1           caml_lessequal [439]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[392]    0.0    0.00    0.00       1         camlStdlib__moreLabels__entry [392]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[393]    0.0    0.00    0.00       1         camlStdlib__nativeint__entry [393]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[394]    0.0    0.00    0.00       1         camlStdlib__obj__entry [394]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__output_acc_4071 [329]
[395]    0.0    0.00    0.00       1         camlStdlib__output_string_224 [395]
                0.00    0.00       1/1           caml_ml_output_bytes [442]
                0.00    0.00       1/1           caml_ml_output [441]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[396]    0.0    0.00    0.00       1         camlStdlib__pervasives__entry [396]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[397]    0.0    0.00    0.00       1         camlStdlib__printexc__entry [397]
                0.00    0.00       1/44          caml_obj_block [205]
                0.00    0.00       1/7           caml_register_named_value [236]
-----------------------------------------------
                0.00    0.00       1/1           camlCore_kernel__Std_kernel__entry [11396]
[398]    0.0    0.00    0.00       1         camlStdlib__printexc__set_uncaught_exception_handler_399 [398]
                0.00    0.00       1/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[399]    0.0    0.00    0.00       1         camlStdlib__printf__entry [399]
-----------------------------------------------
                0.00    0.00       1/1           camlDune__exe__Single_coin__entry [9]
[400]    0.0    0.00    0.00       1         camlStdlib__printf__fprintf_164 [400]
-----------------------------------------------
                0.00    0.00       1/1           camlDune__exe__Single_coin__entry [9]
[401]    0.0    0.00    0.00       1         camlStdlib__printf__fun_207 [401]
                0.00    0.00       1/1           camlCamlinternalFormat__output_acc_4071 [329]
-----------------------------------------------
                0.00    0.00       1/1           camlDune__exe__Single_coin__entry [9]
[402]    0.0    0.00    0.00       1         camlStdlib__printf__fun_216 [402]
-----------------------------------------------
                0.00    0.00       1/1           camlDune__exe__Single_coin__entry [9]
[403]    0.0    0.00    0.00       1         camlStdlib__printf__kfprintf_104 [403]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[404]    0.0    0.00    0.00       1         camlStdlib__queue__entry [404]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__random__intaux_268 [407]
[405]    0.0    0.00    0.00       1         camlStdlib__random__bits_263 [405]
-----------------------------------------------
                0.00    0.00       1/1           camlOwl_stats_prng__self_init_86 [76]
[406]    0.0    0.00    0.00       1         camlStdlib__random__int_273 [406]
-----------------------------------------------
                0.00    0.00       1/1           camlOwl_stats_prng__self_init_86 [76]
[407]    0.0    0.00    0.00       1         camlStdlib__random__intaux_268 [407]
                0.00    0.00       1/1           camlStdlib__random__bits_263 [405]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[408]    0.0    0.00    0.00       1         camlStdlib__scanf__entry [408]
                0.00    0.00       1/1           camlStdlib__scanf__from_ic_307 [409]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__scanf__entry [408]
[409]    0.0    0.00    0.00       1         camlStdlib__scanf__from_ic_307 [409]
                0.00    0.00       1/1148        caml_alloc_string [138]
                0.00    0.00       1/671         caml_create_bytes [141]
                0.00    0.00       1/34          camlStdlib__buffer__create_85 [208]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[410]    0.0    0.00    0.00       1         camlStdlib__seq__entry [410]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[411]    0.0    0.00    0.00       1         camlStdlib__set__entry [411]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[412]    0.0    0.00    0.00       1         camlStdlib__stack__entry [412]
                0.00    0.00       1/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[413]    0.0    0.00    0.00       1         camlStdlib__stream__entry [413]
                0.00    0.00       2/134         caml_fresh_oo_id [171]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[414]    0.0    0.00    0.00       1         camlStdlib__stringLabels__entry [414]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__Map__find_and_add_or_set_22884 [2719]
[415]    0.0    0.00    0.00       1         camlStdlib__string__compare_304 [415]
                0.00    0.00       1/161         caml_string_compare [165]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__hashtbl__entry [378]
[416]    0.0    0.00    0.00       1         camlStdlib__string__contains_from_283 [416]
                0.00    0.00       1/1           camlStdlib__string__index_rec_235 [418]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[417]    0.0    0.00    0.00       1         camlStdlib__string__entry [417]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__string__contains_from_283 [416]
[418]    0.0    0.00    0.00       1         camlStdlib__string__index_rec_235 [418]
-----------------------------------------------
                0.00    0.00       1/1           camlThread__entry [22733]
[419]    0.0    0.00    0.00       1         camlStdlib__sys__set_signal_127 [419]
                0.00    0.00       1/1           caml_install_signal_handler [438]
-----------------------------------------------
                0.00    0.00       1/1           caml_program [6]
[420]    0.0    0.00    0.00       1         camlStdlib__uchar__entry [420]
-----------------------------------------------
                0.00    0.00       1/1           caml_sys_get_argv [72]
[421]    0.0    0.00    0.00       1         caml_alloc_array [421]
                0.00    0.00       1/70154       caml_alloc [122]
                0.00    0.00       1/4           caml_copy_string [256]
                0.00    0.00       1/144793      caml_modify [100]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_major_heap [436]
[422]    0.0    0.00    0.00       1         caml_alloc_for_heap [422]
                0.00    0.00       1/559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__Float__classify_2401 [1349]
[423]    0.0    0.00    0.00       1         caml_classify_float_unboxed [423]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[424]    0.0    0.00    0.00       1         caml_debugger_init [424]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[425]    0.0    0.00    0.00       1         caml_executable_name [425]
                0.00    0.00       1/531         caml_stat_alloc [143]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[426]    0.0    0.00    0.00       1         caml_ext_table_add [426]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[427]    0.0    0.00    0.00       1         caml_ext_table_init [427]
                0.00    0.00       1/531         caml_stat_alloc [143]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__convert_float_3203 [324]
[428]    0.0    0.00    0.00       1         caml_format_float [428]
                0.00    0.00       1/222         caml_alloc_sprintf [153]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [434]
[429]    0.0    0.00    0.00       1         caml_init_alloc_for_heap [429]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[430]    0.0    0.00    0.00       1         caml_init_atom_table [430]
                0.00    0.00       1/499         caml_page_table_add [145]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[431]    0.0    0.00    0.00       1         caml_init_backtrace [431]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[432]    0.0    0.00    0.00       1         caml_init_custom_operations [432]
                0.00    0.00       4/531         caml_stat_alloc [143]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[433]    0.0    0.00    0.00       1         caml_init_frame_descriptors [433]
                0.00    0.00     497/531         caml_stat_alloc [143]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[434]    0.0    0.00    0.00       1         caml_init_gc [434]
                0.00    0.00       6/721         caml_gc_message [140]
                0.00    0.00       1/1           caml_init_alloc_for_heap [429]
                0.00    0.00       1/1           caml_page_table_initialize [445]
                0.00    0.00       1/1           caml_set_minor_heap_size [452]
                0.00    0.00       1/1           caml_init_major_heap [436]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[435]    0.0    0.00    0.00       1         caml_init_locale [435]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [434]
[436]    0.0    0.00    0.00       1         caml_init_major_heap [436]
                0.00    0.00       1/1           caml_alloc_for_heap [422]
                0.00    0.00       1/499         caml_page_table_add [145]
                0.00    0.00       1/3           caml_fl_init_merge [280]
                0.00    0.00       1/1           caml_make_free_blocks [440]
                0.00    0.00       1/559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[437]    0.0    0.00    0.00       1         caml_init_signals [437]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__sys__set_signal_127 [419]
[438]    0.0    0.00    0.00       1         caml_install_signal_handler [438]
                0.00    0.00       1/1           caml_set_signal_action [453]
                0.00    0.00       1/96          caml_process_pending_signals [180]
                0.00    0.00       1/144793      caml_modify [100]
                0.00    0.00       1/70154       caml_alloc [122]
                0.00    0.00       1/9           caml_insert_global_root [231]
                0.00    0.00       1/9           caml_register_global_root [232]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__min_40 [391]
[439]    0.0    0.00    0.00       1         caml_lessequal [439]
                0.00    0.00       1/119586      compare_val [116]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_major_heap [436]
[440]    0.0    0.00    0.00       1         caml_make_free_blocks [440]
                0.00    0.00       1/13143       caml_fl_merge_block [135]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__output_string_224 [395]
[441]    0.0    0.00    0.00       1         caml_ml_output [441]
-----------------------------------------------
                0.00    0.00       1/1           camlStdlib__output_string_224 [395]
[442]    0.0    0.00    0.00       1         caml_ml_output_bytes [442]
                0.00    0.00       1/1           caml_putblock [447]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalFormat__output_acc_4071 [329]
[443]    0.0    0.00    0.00       1         caml_ml_output_char [443]
-----------------------------------------------
                0.00    0.00       1/1           camlCamlinternalLazy__force_lazy_block_153 [331]
[444]    0.0    0.00    0.00       1         caml_obj_set_tag [444]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [434]
[445]    0.0    0.00    0.00       1         caml_page_table_initialize [445]
                0.00    0.00       1/2           caml_stat_calloc_noexc [313]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[446]    0.0    0.00    0.00       1         caml_parse_ocamlrunparam [446]
                0.00    0.00       2/17          caml_secure_getenv [220]
-----------------------------------------------
                0.00    0.00       1/1           caml_ml_output_bytes [442]
[447]    0.0    0.00    0.00       1         caml_putblock [447]
-----------------------------------------------
                0.00    0.00       1/1           alloc_custom_gen [12]
[448]    0.0    0.00    0.00       1         caml_realloc_custom_table [448]
-----------------------------------------------
                0.00    0.00       1/1           do_set [167]
[449]    0.0    0.00    0.00       1         caml_realloc_ephe_ref_table [449]
-----------------------------------------------
                0.00    0.00       1/1           caml_modify [100]
[450]    0.0    0.00    0.00       1         caml_realloc_ref_table [450]
-----------------------------------------------
                0.00    0.00       1/1           camlBase__Backtrace__maybe_set_recording_1637 [924]
[451]    0.0    0.00    0.00       1         caml_record_backtrace [451]
-----------------------------------------------
                0.00    0.00       1/1           caml_init_gc [434]
[452]    0.0    0.00    0.00       1         caml_set_minor_heap_size [452]
                0.00    0.00       1/1           caml_stat_alloc_aligned_noexc [456]
                0.00    0.00       1/499         caml_page_table_add [145]
-----------------------------------------------
                0.00    0.00       1/1           caml_install_signal_handler [438]
[453]    0.0    0.00    0.00       1         caml_set_signal_action [453]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[454]    0.0    0.00    0.00       1         caml_startup_aux [454]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup [24279]
[455]    0.0    0.00    0.00       1         caml_startup_common [455]
                0.00    0.00     496/499         caml_page_table_add [145]
                0.00    0.00       1/1           caml_parse_ocamlrunparam [446]
                0.00    0.00       1/1           caml_startup_aux [454]
                0.00    0.00       1/1           init_frame_descriptors [462]
                0.00    0.00       1/1           caml_init_frame_descriptors [433]
                0.00    0.00       1/1           caml_init_custom_operations [432]
                0.00    0.00       1/1           caml_init_locale [435]
                0.00    0.00       1/210         caml_init_ieee_floats [162]
                0.00    0.00       1/721         caml_gc_message [140]
                0.00    0.00       1/1           caml_init_gc [434]
                0.00    0.00       1/1           caml_init_atom_table [430]
                0.00    0.00       1/531         caml_stat_alloc [143]
                0.00    0.00       1/1           caml_ext_table_init [427]
                0.00    0.00       1/1           caml_ext_table_add [426]
                0.00    0.00       1/1           caml_debugger_init [424]
                0.00    0.00       1/9           caml_insert_global_root [231]
                0.00    0.00       1/9           caml_register_global_root [232]
                0.00    0.00       1/1           caml_init_backtrace [431]
                0.00    0.00       1/1           caml_init_signals [437]
                0.00    0.00       1/1           caml_executable_name [425]
                0.00    0.00       1/1           caml_sys_init [459]
-----------------------------------------------
                0.00    0.00       1/1           caml_set_minor_heap_size [452]
[456]    0.0    0.00    0.00       1         caml_stat_alloc_aligned_noexc [456]
                0.00    0.00       1/559         caml_stat_alloc_noexc [142]
-----------------------------------------------
                0.00    0.00       1/1           generic_final_register [204]
[457]    0.0    0.00    0.00       1         caml_stat_resize [457]
                0.00    0.00       1/3           caml_stat_resize_noexc [286]
-----------------------------------------------
                0.00    0.00       1/1           camlExpect_test_common__File__entry [12589]
[458]    0.0    0.00    0.00       1         caml_sys_getcwd [458]
                0.00    0.00       1/4           caml_copy_string [256]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[459]    0.0    0.00    0.00       1         caml_sys_init [459]
-----------------------------------------------
                0.00    0.00       1/1           caml_flush_partial [257]
[460]    0.0    0.00    0.00       1         caml_write_fd [460]
                0.00    0.00       1/6           caml_enter_blocking_section [241]
                0.00    0.00       1/6           caml_leave_blocking_section [242]
-----------------------------------------------
                0.00    0.00       1/1           init_frame_descriptors [462]
[461]    0.0    0.00    0.00       1         fill_hashtable [461]
-----------------------------------------------
                0.00    0.00       1/1           caml_startup_common [455]
[462]    0.0    0.00    0.00       1         init_frame_descriptors [462]
                0.00    0.00       1/531         caml_stat_alloc [143]
                0.00    0.00       1/1           fill_hashtable [461]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [12] alloc_custom_gen (custom.c) [374] camlStdlib__format__formatter_of_buffer_694 [190] caml_ephemeron_create
 [237] alloc_generic_table (minor_gc.c) [298] camlStdlib__format__formatter_of_out_channel_691 [191] caml_ephemeron_set_data
 [118] allocate_block (freelist.c) [299] camlStdlib__format__fun_1671 [192] caml_ephemeron_set_key
  [16] camlBase__Array__fill_2886 [244] camlStdlib__format__initialize_scan_stack_392 [117] caml_equal
  [17] camlBase__Array__of_list_map_2880 [267] camlStdlib__format__make_formatter_687 [425] caml_executable_name
 [319] camlCamlinternalFormatBasics__entry [300] camlStdlib__format__pp_flush_queue_461 [426] caml_ext_table_add
 [320] camlCamlinternalFormat__bprint_fconv_flag_491 [268] camlStdlib__format__pp_make_formatter_674 [427] caml_ext_table_init
 [260] camlCamlinternalFormat__buffer_add_char_366 [301] camlStdlib__format__pp_open_box_gen_406 [169] caml_fill_bytes
 [321] camlCamlinternalFormat__buffer_add_string_369 [302] camlStdlib__format__pp_print_flush_531 [170] caml_fill_string
 [248] camlCamlinternalFormat__buffer_check_size_359 [303] camlStdlib__format__pp_rinit_456 [195] caml_final_do_calls
 [322] camlCamlinternalFormat__buffer_create_357 [304] camlStdlib__format__scan_push_401 [277] caml_final_do_roots
 [323] camlCamlinternalFormat__char_of_fconv_377 [234] camlStdlib__fun_882 [196] caml_final_empty_young
 [324] camlCamlinternalFormat__convert_float_3203 [375] camlStdlib__gc__entry [37] caml_final_oldify_young_roots
 [325] camlCamlinternalFormat__entry [376] camlStdlib__hashtbl__MakeSeeded_706 [202] caml_final_register
 [326] camlCamlinternalFormat__format_of_fconv_3171 [377] camlStdlib__hashtbl__Make_848 [278] caml_final_update_clean_phase
 [327] camlCamlinternalFormat__fun_6279 [60] camlStdlib__hashtbl__create_inner_1519 [279] caml_final_update_mark_phase
 [328] camlCamlinternalFormat__make_float_padding_precision_3227 [378] camlStdlib__hashtbl__entry [197] caml_final_update_minor_roots
 [288] camlCamlinternalFormat__make_padding_3225 [269] camlStdlib__hashtbl__power_2_above_338 [120] caml_fl_allocate
 [249] camlCamlinternalFormat__make_printf_3221 [379] camlStdlib__int32__entry [280] caml_fl_init_merge
 [329] camlCamlinternalFormat__output_acc_4071 [380] camlStdlib__int64__entry [135] caml_fl_merge_block
 [330] camlCamlinternalLazy__entry [381] camlStdlib__int__entry [257] caml_flush_partial
 [331] camlCamlinternalLazy__force_lazy_block_153 [155] camlStdlib__int__to_string_109 [428] caml_format_float
 [332] camlCamlinternalMod__entry [382] camlStdlib__iter_213 [159] caml_format_int
 [199] camlCamlinternalMod__fun_525 [383] camlStdlib__lazy__entry [171] caml_fresh_oo_id
 [198] camlCamlinternalMod__init_mod_159 [384] camlStdlib__lazy__from_fun_87 [1] caml_garbage_collection
 [182] camlCamlinternalMod__overwrite_152 [385] camlStdlib__lazy__from_val_159 [3] caml_gc_dispatch
 [333] camlCamlinternalMod__update_mod_227 [386] camlStdlib__lexing__entry [140] caml_gc_message
 [334] camlCamlinternalOO__entry [387] camlStdlib__listLabels__entry [86] caml_gc_quick_stat
   [9] camlDune__exe__Single_coin__entry [388] camlStdlib__list__entry [281] caml_greaterequal
 [124] camlDune__exe__Single_coin__fun_1862 [211] camlStdlib__list__fold_left_250 [181] caml_hash_mix_string
 [335] camlDune__exe__Single_coin__fun_1890 [245] camlStdlib__list__iter_236 [429] caml_init_alloc_for_heap
 [336] camlDune__exe__Single_coin__toss_827 [105] camlStdlib__list__length_aux_83 [430] caml_init_atom_table
 [337] camlPpl__Common__entry [175] camlStdlib__list__rev_append_115 [431] caml_init_backtrace
 [250] camlPpl__Common__fun_7136 [164] camlStdlib__map__add_188 [432] caml_init_custom_operations
 [261] camlPpl__Common__fun_7151 [144] camlStdlib__map__bal_160 [433] caml_init_frame_descriptors
 [262] camlPpl__Common__fun_7155 [179] camlStdlib__map__create_150 [434] caml_init_gc
 [338] camlPpl__Common__normalise_4511 [389] camlStdlib__map__entry [162] caml_init_ieee_floats
 [339] camlPpl__Common__unduplicate_939 [174] camlStdlib__map__find_200 [435] caml_init_locale
 [289] camlPpl__Dist__Dist_383 [246] camlStdlib__map__fun_998 [436] caml_init_major_heap
 [129] camlPpl__Dist__bernoulli_482 [200] camlStdlib__map__iter_345 [437] caml_init_signals
  [98] camlPpl__Dist__bind_415 [390] camlStdlib__marshal__entry [134] caml_initialize
 [127] camlPpl__Dist__categorical_480 [270] camlStdlib__max_43 [231] caml_insert_global_root (globroots.c)
 [251] camlPpl__Dist__condition_398 [391] camlStdlib__min_40 [438] caml_install_signal_handler
 [340] camlPpl__Dist__continuous_uniform_501 [392] camlStdlib__moreLabels__entry [207] caml_int64_bits_of_float_unboxed
 [263] camlPpl__Dist__discrete_uniform_478 [393] camlStdlib__nativeint__entry [218] caml_int64_compare_unboxed
 [341] camlPpl__Dist__entry  [184] camlStdlib__obj__create_267 [219] caml_int64_float_of_bits_unboxed
 [252] camlPpl__Dist__fun_2416 [394] camlStdlib__obj__entry [310] caml_int_compare
  [30] camlPpl__Dist__fun_2539 [185] camlStdlib__obj__raise_if_invalid_offset_271 [311] caml_int_of_string
  [31] camlPpl__Dist__fun_2542 [186] camlStdlib__obj__set_key_284 [242] caml_leave_blocking_section
 [342] camlPpl__Dist__prior1_613 [395] camlStdlib__output_string_224 [282] caml_leave_blocking_section_default (signals.c)
  [96] camlPpl__Dist__return_413 [59] camlStdlib__parsing__entry [439] caml_lessequal
